,id,product,chosen,featured,price,yogurt 1,yogurt 2,yogurt 3
4933,74,3,0,0,0.061000001,0,0,1
4934,75,3,0,0,0.061000001,0,0,1
4935,76,3,0,0,0.066,0,0,1
4936,77,3,0,0,0.066,0,0,1
4937,78,3,0,0,0.066,0,0,1
4938,79,3,0,0,0.066,0,0,1
4939,80,3,0,0,0.061000001,0,0,1
4940,81,3,0,0,0.061000001,0,0,1
4941,82,3,0,0,0.061000001,0,0,1
4942,83,3,0,0,0.061000001,0,0,1
4943,84,3,0,0,0.061000001,0,0,1
4944,85,3,0,0,0.061000001,0,0,1
4945,86,3,0,0,0.061000001,0,0,1
4946,87,3,0,0,0.061000001,0,0,1
4947,88,3,0,0,0.061000001,0,0,1
4948,89,3,0,0,0.061000001,0,0,1
4949,90,3,0,0,0.061000001,0,0,1
4950,91,3,0,0,0.061000001,0,0,1
4951,92,3,0,0,0.061000001,0,0,1
4952,93,3,0,0,0.066,0,0,1
4953,94,3,0,0,0.066,0,0,1
4954,95,3,0,0,0.066,0,0,1
4955,96,3,0,0,0.066,0,0,1
4956,97,3,0,0,0.066,0,0,1
4957,98,3,0,0,0.066,0,0,1
4958,99,3,0,0,0.048999999,0,0,1
4959,100,3,0,0,0.048999999,0,0,1
4960,101,3,0,0,0.048999999,0,0,1
4961,102,3,0,0,0.050000001,0,0,1
4962,103,3,0,0,0.050000001,0,0,1
4963,104,3,0,0,0.050000001,0,0,1
4964,105,3,0,0,0.050000001,0,0,1
4965,106,3,0,0,0.050000001,0,0,1
4966,107,3,0,0,0.050000001,0,0,1
4967,108,3,0,0,0.043000001,0,0,1
4968,109,3,0,0,0.050000001,0,0,1
4969,110,3,0,0,0.050000001,0,0,1
4970,111,3,0,0,0.050000001,0,0,1
4971,112,3,0,0,0.061000001,0,0,1
4972,113,3,0,0,0.061000001,0,0,1
4973,114,3,0,0,0.061000001,0,0,1
4974,115,3,0,0,0.061000001,0,0,1
4975,116,3,0,0,0.066,0,0,1
4976,117,3,0,0,0.066,0,0,1
4977,118,3,0,0,0.048999999,0,0,1
4978,119,3,0,0,0.048999999,0,0,1
4979,120,3,0,0,0.048999999,0,0,1
4980,121,3,0,0,0.048999999,0,0,1
4981,122,3,0,0,0.048999999,0,0,1
4982,123,3,0,0,0.050000001,0,0,1
4983,124,3,0,0,0.048999999,0,0,1
4984,125,3,0,0,0.048999999,0,0,1
4985,126,3,0,0,0.048999999,0,0,1
4986,127,3,0,0,0.048999999,0,0,1
4987,128,3,0,0,0.048999999,0,0,1
4988,129,3,0,0,0.048999999,0,0,1
4989,130,3,0,0,0.050000001,0,0,1
4990,131,3,0,0,0.050000001,0,0,1
4991,132,3,0,0,0.054000001,0,0,1
4992,133,3,0,0,0.050000001,0,0,1
4993,134,3,0,0,0.050000001,0,0,1
4994,135,3,0,0,0.054000001,0,0,1
4995,136,3,0,0,0.061000001,0,0,1
4996,137,3,0,0,0.061000001,0,0,1
4997,138,3,0,0,0.061000001,0,0,1
4998,139,3,0,0,0.061000001,0,0,1
4999,140,3,0,0,0.048999999,0,0,1
5000,141,3,0,0,0.061000001,0,0,1
5001,142,3,0,0,0.061000001,0,0,1
5002,143,3,0,0,0.061000001,0,0,1
5003,144,3,0,0,0.048999999,0,0,1
5004,145,3,0,0,0.061000001,0,0,1
5005,146,3,0,0,0.048999999,0,0,1
5006,147,3,0,0,0.048999999,0,0,1
5007,148,3,0,0,0.061000001,0,0,1
5008,149,3,0,0,0.068000004,0,0,1
5009,150,3,0,0,0.054000001,0,0,1
5010,151,3,0,0,0.061000001,0,0,1
5011,152,3,0,0,0.061000001,0,0,1
5012,153,3,0,0,0.061000001,0,0,1
5013,154,3,0,0,0.061000001,0,0,1
5014,155,3,0,0,0.061000001,0,0,1
5015,156,3,0,0,0.061000001,0,0,1
5016,157,3,0,0,0.061000001,0,0,1
5017,158,3,0,0,0.061000001,0,0,1
5018,159,3,0,0,0.061000001,0,0,1
5019,160,3,0,0,0.061000001,0,0,1
5020,161,3,0,0,0.061000001,0,0,1
5021,162,3,0,0,0.061000001,0,0,1
5022,163,3,0,0,0.061000001,0,0,1
5023,164,3,0,0,0.048999999,0,0,1
5024,165,3,0,0,0.048999999,0,0,1
5025,166,3,0,0,0.048999999,0,0,1
5026,167,3,0,0,0.048999999,0,0,1
5027,168,3,0,0,0.048999999,0,0,1
5028,169,3,0,0,0.054000001,0,0,1
5029,170,3,0,0,0.054000001,0,0,1
5030,171,3,0,0,0.054000001,0,0,1
5031,172,3,0,0,0.054000001,0,0,1
5032,173,3,0,0,0.054000001,0,0,1
5033,174,3,0,0,0.061000001,0,0,1
5034,175,3,0,1,0.061000001,0,0,1
5035,176,3,0,0,0.061000001,0,0,1
5036,177,3,0,0,0.061000001,0,0,1
5037,178,3,0,0,0.044,0,0,1
5038,179,3,0,0,0.044,0,0,1
5039,180,3,0,0,0.054000001,0,0,1
5040,181,3,0,0,0.054000001,0,0,1
5041,182,3,0,0,0.061000001,0,0,1
5042,183,3,0,0,0.061000001,0,0,1
5043,184,3,1,1,0.030999999,0,0,1
5044,185,3,1,1,0.030999999,0,0,1
5045,186,3,0,0,0.028999999,0,0,1
5046,187,3,0,0,0.028999999,0,0,1
5047,188,3,0,0,0.064000003,0,0,1
5048,189,3,0,0,0.050000001,0,0,1
5049,190,3,0,0,0.061000001,0,0,1
5050,191,3,0,0,0.050000001,0,0,1
5051,192,3,0,0,0.050000001,0,0,1
5052,193,3,0,0,0.050000001,0,0,1
5053,194,3,0,0,0.050000001,0,0,1
5054,195,3,0,0,0.050000001,0,0,1
5055,196,3,0,0,0.050000001,0,0,1
5056,197,3,0,0,0.061000001,0,0,1
5057,198,3,0,0,0.064000003,0,0,1
5058,199,3,0,0,0.048999999,0,0,1
5059,200,3,0,0,0.048999999,0,0,1
5060,201,3,0,0,0.048999999,0,0,1
5061,202,3,0,0,0.048999999,0,0,1
5062,203,3,0,0,0.048999999,0,0,1
5063,204,3,0,0,0.048999999,0,0,1
5064,205,3,0,0,0.048999999,0,0,1
5065,206,3,0,0,0.048999999,0,0,1
5066,207,3,0,0,0.050000001,0,0,1
5067,208,3,0,0,0.050000001,0,0,1
5068,209,3,0,0,0.050000001,0,0,1
5069,210,3,0,0,0.050000001,0,0,1
5070,211,3,0,0,0.050000001,0,0,1
5071,212,3,0,0,0.050000001,0,0,1
5072,213,3,0,0,0.050000001,0,0,1
5073,214,3,0,0,0.050000001,0,0,1
5074,215,3,0,0,0.050000001,0,0,1
5075,216,3,0,0,0.050000001,0,0,1
5076,217,3,0,0,0.050000001,0,0,1
5077,218,3,0,0,0.050000001,0,0,1
5078,219,3,0,0,0.050000001,0,0,1
5079,220,3,0,0,0.061000001,0,0,1
5080,221,3,0,0,0.061000001,0,0,1
5081,222,3,0,0,0.061000001,0,0,1
5082,223,3,0,0,0.061000001,0,0,1
5083,224,3,0,0,0.066,0,0,1
5084,225,3,0,0,0.066,0,0,1
5085,226,3,0,0,0.066,0,0,1
5086,227,3,0,0,0.066,0,0,1
5087,228,3,0,0,0.066,0,0,1
5088,229,3,0,0,0.066,0,0,1
5089,230,3,0,0,0.066,0,0,1
5090,231,3,0,0,0.066,0,0,1
5091,232,3,0,0,0.066,0,0,1
5092,233,3,0,0,0.066,0,0,1
5093,234,3,0,0,0.066,0,0,1
5094,235,3,0,0,0.066,0,0,1
5095,236,3,0,0,0.066,0,0,1
5096,237,3,0,0,0.066,0,0,1
5097,238,3,0,0,0.048999999,0,0,1
5098,239,3,0,0,0.048999999,0,0,1
5099,240,3,0,0,0.048999999,0,0,1
5100,241,3,0,0,0.048999999,0,0,1
5101,242,3,0,0,0.048999999,0,0,1
5102,243,3,0,0,0.048999999,0,0,1
5103,244,3,0,0,0.048999999,0,0,1
5104,245,3,0,0,0.048999999,0,0,1
5105,246,3,0,0,0.048999999,0,0,1
5106,247,3,0,0,0.048999999,0,0,1
5107,248,3,0,0,0.048999999,0,0,1
5108,249,3,0,0,0.048999999,0,0,1
5109,250,3,0,0,0.048999999,0,0,1
5110,251,3,0,0,0.048999999,0,0,1
5111,252,3,0,0,0.048999999,0,0,1
5112,253,3,0,0,0.048999999,0,0,1
5113,254,3,0,0,0.048999999,0,0,1
5114,255,3,0,0,0.048999999,0,0,1
5115,256,3,0,0,0.048999999,0,0,1
5116,257,3,0,0,0.048999999,0,0,1
5117,258,3,0,0,0.048999999,0,0,1
5118,259,3,0,0,0.048999999,0,0,1
5119,260,3,0,0,0.048999999,0,0,1
5120,261,3,0,0,0.048999999,0,0,1
5121,262,3,0,0,0.048999999,0,0,1
5122,263,3,0,0,0.048999999,0,0,1
5123,264,3,0,0,0.048999999,0,0,1
5124,265,3,0,0,0.048999999,0,0,1
5125,266,3,0,0,0.048999999,0,0,1
5126,267,3,0,0,0.048999999,0,0,1
5127,268,3,0,0,0.048999999,0,0,1
5128,269,3,0,0,0.048999999,0,0,1
5129,270,3,0,0,0.048999999,0,0,1
5130,271,3,0,0,0.048999999,0,0,1
5131,272,3,0,0,0.048999999,0,0,1
5132,273,3,0,0,0.048999999,0,0,1
5133,274,3,0,0,0.048999999,0,0,1
5134,275,3,0,0,0.048999999,0,0,1
5135,276,3,0,0,0.048999999,0,0,1
5136,277,3,0,0,0.048999999,0,0,1
5137,278,3,0,0,0.048999999,0,0,1
5138,279,3,0,0,0.050000001,0,0,1
5139,280,3,0,0,0.050000001,0,0,1
5140,281,3,0,0,0.048999999,0,0,1
5141,282,3,0,0,0.048999999,0,0,1
5142,283,3,0,0,0.048999999,0,0,1
5143,284,3,0,0,0.048999999,0,0,1
5144,285,3,0,0,0.048999999,0,0,1
5145,286,3,0,0,0.048999999,0,0,1
5146,287,3,0,0,0.048999999,0,0,1
5147,288,3,0,0,0.048999999,0,0,1
5148,289,3,0,0,0.048999999,0,0,1
5149,290,3,0,0,0.048999999,0,0,1
5150,291,3,0,0,0.048999999,0,0,1
5151,292,3,0,0,0.048999999,0,0,1
5152,293,3,0,1,0.033,0,0,1
5153,294,3,0,1,0.033,0,0,1
5154,295,3,0,1,0.033,0,0,1
5155,296,3,0,0,0.037,0,0,1
5156,297,3,0,0,0.037,0,0,1
5157,298,3,0,0,0.035999998,0,0,1
5158,299,3,0,0,0.043000001,0,0,1
5159,300,3,0,0,0.054000001,0,0,1
5160,301,3,0,0,0.054000001,0,0,1
5161,302,3,0,0,0.054000001,0,0,1
5162,303,3,0,0,0.054000001,0,0,1
5163,304,3,0,0,0.054000001,0,0,1
5164,305,3,0,0,0.054000001,0,0,1
5165,306,3,0,0,0.054000001,0,0,1
5166,307,3,0,0,0.054000001,0,0,1
5167,308,3,0,0,0.054000001,0,0,1
5168,309,3,0,0,0.054000001,0,0,1
5169,310,3,0,0,0.054000001,0,0,1
5170,311,3,0,0,0.054000001,0,0,1
5171,312,3,0,0,0.054000001,0,0,1
5172,313,3,0,0,0.059,0,0,1
5173,314,3,0,0,0.059,0,0,1
5174,315,3,0,0,0.054000001,0,0,1
5175,316,3,0,0,0.054000001,0,0,1
5176,317,3,0,0,0.054000001,0,0,1
5177,318,3,0,0,0.054000001,0,0,1
5178,319,3,0,0,0.054000001,0,0,1
5179,320,3,0,0,0.054000001,0,0,1
5180,321,3,0,0,0.054000001,0,0,1
5181,322,3,0,0,0.054000001,0,0,1
5182,323,3,0,0,0.054000001,0,0,1
5183,324,3,0,0,0.054000001,0,0,1
5184,325,3,0,0,0.054000001,0,0,1
5185,326,3,0,0,0.054000001,0,0,1
5186,327,3,0,0,0.054000001,0,0,1
5187,328,3,0,0,0.054000001,0,0,1
5188,329,3,0,0,0.054000001,0,0,1
5189,330,3,0,0,0.054000001,0,0,1
5190,331,3,0,0,0.054000001,0,0,1
5191,332,3,0,0,0.054000001,0,0,1
5192,333,3,0,0,0.054000001,0,0,1
5193,334,3,0,0,0.054000001,0,0,1
5194,335,3,0,0,0.054000001,0,0,1
5195,336,3,0,0,0.054000001,0,0,1
5196,337,3,0,0,0.054000001,0,0,1
5197,338,3,0,0,0.061000001,0,0,1
5198,339,3,0,0,0.025,0,0,1
5199,340,3,0,1,0.025,0,0,1
5200,341,3,0,1,0.054000001,0,0,1
5201,342,3,0,1,0.054000001,0,0,1
5202,343,3,0,0,0.043000001,0,0,1
5203,344,3,0,0,0.054000001,0,0,1
5204,345,3,0,0,0.043000001,0,0,1
5205,346,3,0,0,0.054000001,0,0,1
5206,347,3,0,0,0.025,0,0,1
5207,348,3,0,0,0.025,0,0,1
5208,349,3,0,0,0.061000001,0,0,1
5209,350,3,0,0,0.054000001,0,0,1
5210,351,3,0,0,0.054000001,0,0,1
5211,352,3,0,0,0.054000001,0,0,1
5212,353,3,0,0,0.054000001,0,0,1
5213,354,3,0,0,0.054000001,0,0,1
5214,355,3,0,0,0.054000001,0,0,1
5215,356,3,0,0,0.054000001,0,0,1
5216,357,3,0,0,0.054000001,0,0,1
5217,358,3,0,0,0.054000001,0,0,1
5218,359,3,0,0,0.054000001,0,0,1
5219,360,3,0,0,0.054000001,0,0,1
5220,361,3,0,0,0.054000001,0,0,1
5221,362,3,0,0,0.054000001,0,0,1
5222,363,3,0,0,0.054000001,0,0,1
5223,364,3,0,0,0.054000001,0,0,1
5224,365,3,0,0,0.054000001,0,0,1
5225,366,3,0,0,0.054000001,0,0,1
5226,367,3,0,0,0.054000001,0,0,1
5227,368,3,0,0,0.061000001,0,0,1
5228,369,3,0,0,0.056000002,0,0,1
5229,370,3,0,0,0.056000002,0,0,1
5230,371,3,0,0,0.056000002,0,0,1
5231,372,3,0,0,0.061000001,0,0,1
5232,373,3,0,0,0.061000001,0,0,1
5233,374,3,0,0,0.061000001,0,0,1
5234,375,3,0,0,0.061000001,0,0,1
5235,376,3,0,0,0.061000001,0,0,1
5236,377,3,0,0,0.061000001,0,0,1
5237,378,3,0,0,0.061000001,0,0,1
5238,379,3,0,0,0.061000001,0,0,1
5239,380,3,0,0,0.061000001,0,0,1
5240,381,3,0,0,0.061000001,0,0,1
5241,382,3,0,1,0.061000001,0,0,1
5242,383,3,0,1,0.061000001,0,0,1
5243,384,3,0,1,0.061000001,0,0,1
5244,385,3,0,0,0.055,0,0,1
5245,386,3,0,0,0.055,0,0,1
5246,387,3,0,0,0.055,0,0,1
5247,388,3,0,0,0.055,0,0,1
5248,389,3,0,0,0.046,0,0,1
5249,390,3,0,0,0.061000001,0,0,1
5250,391,3,0,0,0.061000001,0,0,1
5251,392,3,0,0,0.061000001,0,0,1
5252,393,3,0,0,0.061000001,0,0,1
5253,394,3,0,0,0.061000001,0,0,1
5254,395,3,0,0,0.061000001,0,0,1
5255,396,3,0,0,0.061000001,0,0,1
5256,397,3,0,0,0.061000001,0,0,1
5257,398,3,0,0,0.061000001,0,0,1
5258,399,3,0,0,0.061000001,0,0,1
5259,400,3,0,0,0.061000001,0,0,1
5260,401,3,0,0,0.061000001,0,0,1
5261,402,3,0,0,0.061000001,0,0,1
5262,403,3,0,0,0.061000001,0,0,1
5263,404,3,0,0,0.061000001,0,0,1
5264,405,3,0,0,0.048999999,0,0,1
5265,406,3,0,0,0.037999999,0,0,1
5266,407,3,0,0,0.061000001,0,0,1
5267,408,3,0,0,0.061000001,0,0,1
5268,409,3,0,0,0.061000001,0,0,1
5269,410,3,0,0,0.054000001,0,0,1
5270,411,3,0,0,0.054000001,0,0,1
5271,412,3,0,0,0.054000001,0,0,1
5272,413,3,0,0,0.061000001,0,0,1
5273,414,3,0,0,0.061000001,0,0,1
5274,415,3,0,0,0.061000001,0,0,1
5275,416,3,0,0,0.061000001,0,0,1
5276,417,3,0,0,0.061000001,0,0,1
5277,418,3,0,0,0.061000001,0,0,1
5278,419,3,0,0,0.061000001,0,0,1
5279,420,3,0,0,0.061000001,0,0,1
5280,421,3,0,0,0.061000001,0,0,1
5281,422,3,0,0,0.061000001,0,0,1
5282,423,3,0,0,0.061000001,0,0,1
5283,424,3,0,0,0.061000001,0,0,1
5284,425,3,0,0,0.061000001,0,0,1
5285,426,3,0,0,0.061000001,0,0,1
5286,427,3,0,0,0.061000001,0,0,1
5287,428,3,0,0,0.061000001,0,0,1
5288,429,3,0,0,0.061000001,0,0,1
5289,430,3,0,0,0.061000001,0,0,1
5290,431,3,0,0,0.061000001,0,0,1
5291,432,3,0,0,0.061000001,0,0,1
5292,433,3,0,0,0.061000001,0,0,1
5293,434,3,0,0,0.061000001,0,0,1
5294,435,3,0,0,0.061000001,0,0,1
5295,436,3,0,0,0.061000001,0,0,1
5296,437,3,0,0,0.061000001,0,0,1
5297,438,3,0,0,0.061000001,0,0,1
5298,439,3,0,0,0.061000001,0,0,1
5299,440,3,0,0,0.061000001,0,0,1
5300,441,3,0,0,0.061000001,0,0,1
5301,442,3,0,0,0.061000001,0,0,1
5302,443,3,0,0,0.061000001,0,0,1
5303,444,3,0,0,0.061000001,0,0,1
5304,445,3,0,0,0.061000001,0,0,1
5305,446,3,0,0,0.061000001,0,0,1
5306,447,3,0,0,0.061000001,0,0,1
5307,448,3,0,0,0.061000001,0,0,1
5308,449,3,0,0,0.061000001,0,0,1
5309,450,3,0,0,0.061000001,0,0,1
5310,451,3,0,0,0.061000001,0,0,1
5311,452,3,0,0,0.061000001,0,0,1
5312,453,3,0,0,0.061000001,0,0,1
5313,454,3,0,0,0.061000001,0,0,1
5314,455,3,0,0,0.061000001,0,0,1
5315,456,3,0,0,0.061000001,0,0,1
5316,457,3,0,0,0.050000001,0,0,1
5317,458,3,0,0,0.061000001,0,0,1
5318,459,3,0,0,0.061000001,0,0,1
5319,460,3,0,0,0.048999999,0,0,1
5320,461,3,0,0,0.048999999,0,0,1
5321,462,3,0,0,0.048999999,0,0,1
5322,463,3,0,0,0.048999999,0,0,1
5323,464,3,0,0,0.048999999,0,0,1
5324,465,3,0,0,0.048999999,0,0,1
5325,466,3,0,0,0.048999999,0,0,1
5326,467,3,0,0,0.048999999,0,0,1
5327,468,3,1,0,0.048999999,0,0,1
5328,469,3,0,0,0.048999999,0,0,1
5329,470,3,0,0,0.048999999,0,0,1
5330,471,3,0,0,0.048999999,0,0,1
5331,472,3,0,0,0.048999999,0,0,1
5332,473,3,0,0,0.048999999,0,0,1
5333,474,3,0,0,0.048999999,0,0,1
5334,475,3,0,0,0.048999999,0,0,1
5335,476,3,0,0,0.048999999,0,0,1
5336,477,3,0,0,0.048999999,0,0,1
5337,478,3,0,0,0.048999999,0,0,1
5338,479,3,0,0,0.048999999,0,0,1
5339,480,3,0,0,0.048999999,0,0,1
5340,481,3,1,0,0.048999999,0,0,1
5341,482,3,0,0,0.048999999,0,0,1
5342,483,3,1,0,0.048999999,0,0,1
5343,484,3,1,0,0.048999999,0,0,1
5344,485,3,0,0,0.048999999,0,0,1
5345,486,3,0,0,0.048999999,0,0,1
5346,487,3,0,0,0.048999999,0,0,1
5347,488,3,0,0,0.048999999,0,0,1
5348,489,3,0,0,0.048999999,0,0,1
5349,490,3,0,0,0.048999999,0,0,1
5350,491,3,0,0,0.048999999,0,0,1
5351,492,3,0,1,0.030999999,0,0,1
5352,493,3,0,0,0.032000002,0,0,1
5353,494,3,0,0,0.054000001,0,0,1
5354,495,3,0,0,0.054000001,0,0,1
5355,496,3,1,0,0.054000001,0,0,1
5356,497,3,0,0,0.054000001,0,0,1
5357,498,3,0,0,0.054000001,0,0,1
5358,499,3,0,0,0.054000001,0,0,1
5359,500,3,0,0,0.054000001,0,0,1
5360,501,3,0,0,0.054000001,0,0,1
5361,502,3,0,0,0.054000001,0,0,1
5362,503,3,0,0,0.054000001,0,0,1
5363,504,3,0,0,0.054000001,0,0,1
5364,505,3,0,0,0.054000001,0,0,1
5365,506,3,0,1,0.025,0,0,1
5366,507,3,0,0,0.025,0,0,1
5367,508,3,0,0,0.025,0,0,1
5368,509,3,0,0,0.054000001,0,0,1
5369,510,3,0,0,0.054000001,0,0,1
5370,511,3,0,0,0.054000001,0,0,1
5371,512,3,0,0,0.054000001,0,0,1
5372,513,3,0,0,0.054000001,0,0,1
5373,514,3,0,0,0.054000001,0,0,1
5374,515,3,0,0,0.054000001,0,0,1
5375,516,3,1,0,0.054000001,0,0,1
5376,517,3,1,0,0.054000001,0,0,1
5377,518,3,1,0,0.054000001,0,0,1
5378,519,3,0,0,0.061000001,0,0,1
5379,520,3,0,0,0.061000001,0,0,1
5380,521,3,0,0,0.061000001,0,0,1
5381,522,3,0,0,0.061000001,0,0,1
5382,523,3,0,0,0.061000001,0,0,1
5383,524,3,0,0,0.061000001,0,0,1
5384,525,3,0,0,0.061000001,0,0,1
5385,526,3,0,0,0.061000001,0,0,1
5386,527,3,0,0,0.061000001,0,0,1
5387,528,3,0,0,0.061000001,0,0,1
5388,529,3,0,0,0.061000001,0,0,1
5389,530,3,0,0,0.066,0,0,1
5390,531,3,0,0,0.050000001,0,0,1
5391,532,3,0,0,0.050000001,0,0,1
5392,533,3,0,0,0.050000001,0,0,1
5393,534,3,0,0,0.057999998,0,0,1
5394,535,3,0,0,0.057999998,0,0,1
5395,536,3,0,0,0.066,0,0,1
5396,537,3,0,0,0.066,0,0,1
5397,538,3,0,0,0.066,0,0,1
5398,539,3,0,0,0.066,0,0,1
5399,540,3,0,0,0.050000001,0,0,1
5400,541,3,0,0,0.041999999,0,0,1
5401,542,3,0,0,0.041999999,0,0,1
5402,543,3,0,0,0.050000001,0,0,1
5403,544,3,0,0,0.066,0,0,1
5404,545,3,0,0,0.066,0,0,1
5405,546,3,0,1,0.030999999,0,0,1
5406,547,3,0,1,0.030999999,0,0,1
5407,548,3,0,1,0.066,0,0,1
5408,549,3,0,0,0.050000001,0,0,1
5409,550,3,0,1,0.066,0,0,1
5410,551,3,0,0,0.050000001,0,0,1
5411,552,3,0,0,0.039000001,0,0,1
5412,553,3,0,0,0.057999998,0,0,1
5413,554,3,0,0,0.057999998,0,0,1
5414,555,3,1,0,0.030999999,0,0,1
5415,556,3,0,0,0.056000002,0,0,1
5416,557,3,1,0,0.054000001,0,0,1
5417,558,3,1,0,0.054000001,0,0,1
5418,559,3,1,0,0.054000001,0,0,1
5419,560,3,0,0,0.056000002,0,0,1
5420,561,3,0,0,0.056000002,0,0,1
5421,562,3,0,0,0.056000002,0,0,1
5422,563,3,0,0,0.054000001,0,0,1
5423,564,3,1,1,0.025,0,0,1
5424,565,3,0,0,0.025,0,0,1
5425,566,3,0,0,0.025,0,0,1
5426,567,3,0,0,0.054000001,0,0,1
5427,568,3,0,0,0.054000001,0,0,1
5428,569,3,0,0,0.054000001,0,0,1
5429,570,3,0,0,0.054000001,0,0,1
5430,571,3,0,0,0.056000002,0,0,1
5431,572,3,0,0,0.056000002,0,0,1
5432,573,3,0,0,0.061000001,0,0,1
5433,574,3,0,0,0.061000001,0,0,1
5434,575,3,0,0,0.061000001,0,0,1
5435,576,3,0,0,0.061000001,0,0,1
5436,577,3,0,0,0.046,0,0,1
5437,578,3,0,0,0.046,0,0,1
5438,579,3,0,0,0.061000001,0,0,1
5439,580,3,0,0,0.061000001,0,0,1
5440,581,3,0,0,0.061000001,0,0,1
5441,582,3,0,0,0.050000001,0,0,1
5442,583,3,0,0,0.050000001,0,0,1
5443,584,3,0,0,0.050000001,0,0,1
5444,585,3,0,0,0.050000001,0,0,1
5445,586,3,0,0,0.050000001,0,0,1
5446,587,3,0,0,0.061000001,0,0,1
5447,588,3,0,0,0.050000001,0,0,1
5448,589,3,0,0,0.061000001,0,0,1
5449,590,3,0,0,0.061000001,0,0,1
5450,591,3,0,0,0.061000001,0,0,1
5451,592,3,0,0,0.061000001,0,0,1
5452,593,3,0,0,0.061000001,0,0,1
5453,594,3,0,0,0.066,0,0,1
5454,595,3,0,0,0.066,0,0,1
5455,596,3,0,0,0.061000001,0,0,1
5456,597,3,0,0,0.061000001,0,0,1
5457,598,3,0,0,0.066,0,0,1
5458,599,3,0,0,0.048999999,0,0,1
5459,600,3,0,0,0.048999999,0,0,1
5460,601,3,0,0,0.048999999,0,0,1
5461,602,3,0,0,0.048999999,0,0,1
5462,603,3,0,0,0.048999999,0,0,1
5463,604,3,0,0,0.048999999,0,0,1
5464,605,3,0,0,0.048999999,0,0,1
5465,606,3,0,0,0.048999999,0,0,1
5466,607,3,0,0,0.048999999,0,0,1
5467,608,3,0,0,0.054000001,0,0,1
5468,609,3,0,0,0.054000001,0,0,1
5469,610,3,0,0,0.063000001,0,0,1
5470,611,3,0,0,0.054000001,0,0,1
5471,612,3,0,0,0.054000001,0,0,1
5472,613,3,0,1,0.025,0,0,1
5473,614,3,0,0,0.061000001,0,0,1
5474,615,3,0,0,0.061000001,0,0,1
5475,616,3,0,0,0.061000001,0,0,1
5476,617,3,0,0,0.061000001,0,0,1
5477,618,3,0,0,0.061000001,0,0,1
5478,619,3,0,0,0.061000001,0,0,1
5479,620,3,0,1,0.061000001,0,0,1
5480,621,3,0,0,0.061000001,0,0,1
5481,622,3,0,0,0.061000001,0,0,1
5482,623,3,0,0,0.061000001,0,0,1
5483,624,3,0,0,0.061000001,0,0,1
5484,625,3,0,0,0.061000001,0,0,1
5485,626,3,0,0,0.061000001,0,0,1
5486,627,3,0,0,0.061000001,0,0,1
5487,628,3,0,0,0.061000001,0,0,1
5488,629,3,0,0,0.061000001,0,0,1
5489,630,3,0,0,0.061000001,0,0,1
5490,631,3,0,0,0.061000001,0,0,1
5491,632,3,0,0,0.061000001,0,0,1
5492,633,3,0,0,0.061000001,0,0,1
5493,634,3,0,0,0.061000001,0,0,1
5494,635,3,0,0,0.048999999,0,0,1
5495,636,3,0,0,0.048999999,0,0,1
5496,637,3,0,0,0.050000001,0,0,1
5497,638,3,0,0,0.050000001,0,0,1
5498,639,3,0,0,0.054000001,0,0,1
5499,640,3,0,0,0.054000001,0,0,1
5500,641,3,0,0,0.054000001,0,0,1
5501,642,3,0,0,0.054000001,0,0,1
5502,643,3,0,0,0.054000001,0,0,1
5503,644,3,1,0,0.054000001,0,0,1
5504,645,3,1,0,0.054000001,0,0,1
5505,646,3,1,0,0.054000001,0,0,1
5506,647,3,0,0,0.054000001,0,0,1
5507,648,3,1,0,0.054000001,0,0,1
5508,649,3,1,0,0.054000001,0,0,1
5509,650,3,0,0,0.054000001,0,0,1
5510,651,3,0,0,0.054000001,0,0,1
5511,652,3,1,1,0.025,0,0,1
5512,653,3,1,1,0.025,0,0,1
5513,654,3,1,1,0.025,0,0,1
5514,655,3,0,0,0.054000001,0,0,1
5515,656,3,0,0,0.054000001,0,0,1
5516,657,3,0,0,0.054000001,0,0,1
5517,658,3,0,0,0.061000001,0,0,1
5518,659,3,0,0,0.061000001,0,0,1
5519,660,3,0,0,0.048999999,0,0,1
5520,661,3,0,0,0.054000001,0,0,1
5521,662,3,0,0,0.054000001,0,0,1
5522,663,3,0,0,0.054000001,0,0,1
5523,664,3,0,0,0.054000001,0,0,1
5524,665,3,0,0,0.054000001,0,0,1
5525,666,3,0,0,0.050000001,0,0,1
5526,667,3,0,0,0.050000001,0,0,1
5527,668,3,0,0,0.050000001,0,0,1
5528,669,3,0,0,0.050000001,0,0,1
5529,670,3,0,0,0.050000001,0,0,1
5530,671,3,0,0,0.066,0,0,1
5531,672,3,0,0,0.066,0,0,1
5532,673,3,0,0,0.066,0,0,1
5533,674,3,0,0,0.050000001,0,0,1
5534,675,3,0,0,0.050000001,0,0,1
5535,676,3,0,0,0.066,0,0,1
5536,677,3,0,0,0.048999999,0,0,1
5537,678,3,0,0,0.048999999,0,0,1
5538,679,3,0,0,0.050000001,0,0,1
5539,680,3,0,0,0.048999999,0,0,1
5540,681,3,0,0,0.048999999,0,0,1
5541,682,3,0,0,0.048999999,0,0,1
5542,683,3,0,0,0.050000001,0,0,1
5543,684,3,0,0,0.050000001,0,0,1
5544,685,3,0,0,0.048999999,0,0,1
5545,686,3,0,0,0.048999999,0,0,1
